2023-05-28T21:37:00.794048489Z Service `hwdrivers' needs non existent service `dev'
2023-05-28T21:37:00.794088845Z Service `machine-id' needs non existent service `dev'
2023-05-28T21:37:00.794198130Z  * Caching service dependencies ... [ ok ]
2023-05-28T21:37:00.796754948Z Runlevel: sysinit
2023-05-28T21:37:00.796782630Z Dynamic Runlevel: hotplugged
2023-05-28T21:37:00.796788201Z Dynamic Runlevel: needed/wanted
2023-05-28T21:37:00.796791236Z Dynamic Runlevel: manual
2023-05-28T21:37:00.802970282Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/blkio/tasks: Read-only file system
2023-05-28T21:37:00.803007873Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/cpu/tasks: Read-only file system
2023-05-28T21:37:00.803012191Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/cpuacct/tasks: Read-only file system
2023-05-28T21:37:00.803015407Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/cpuset/tasks: Read-only file system
2023-05-28T21:37:00.803368368Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/devices/tasks: Read-only file system
2023-05-28T21:37:00.803403073Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/freezer/tasks: Read-only file system
2023-05-28T21:37:00.803408423Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/hugetlb/tasks: Read-only file system
2023-05-28T21:37:00.803412240Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/memory/tasks: Read-only file system
2023-05-28T21:37:00.803415065Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/net_cls/tasks: Read-only file system
2023-05-28T21:37:00.803421247Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/net_prio/tasks: Read-only file system
2023-05-28T21:37:00.803424814Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/perf_event/tasks: Read-only file system
2023-05-28T21:37:00.803432869Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/pids/tasks: Read-only file system
2023-05-28T21:37:00.803460051Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/rdma/tasks: Read-only file system
2023-05-28T21:37:00.803499194Z /lib/rc/sh/openrc-run.sh: line 108: can't create /sys/fs/cgroup/systemd/tasks: Read-only file system
2023-05-28T21:37:00.932806515Z  * Starting sshd ... [ ok ]
2023-05-28T21:37:10.975729843Z [IOT][2023-05-28 21:37:10,975][INFO] starting random version...
2023-05-28T21:41:59.170686454Z [WORM][2023-05-28 21:41:59,170][INFO] fetching info...
2023-05-28T21:41:59.170802221Z [WORM][2023-05-28 21:41:59,170][INFO] fetching info...
2023-05-28T21:41:59.171016613Z [WORM][2023-05-28 21:41:59,170][INFO] fetching info...
2023-05-28T21:41:59.171168559Z [WORM][2023-05-28 21:41:59,171][INFO] fetching info...
2023-05-28T21:41:59.171320143Z [WORM][2023-05-28 21:41:59,171][INFO] fetching info...
2023-05-28T21:41:59.171518966Z [WORM][2023-05-28 21:41:59,171][INFO] fetching info...
2023-05-28T21:41:59.171675871Z [WORM][2023-05-28 21:41:59,171][INFO] fetching info...
2023-05-28T21:41:59.171818769Z [WORM][2023-05-28 21:41:59,171][INFO] fetching info...
2023-05-28T21:41:59.171983543Z [WORM][2023-05-28 21:41:59,171][INFO] scanning...
2023-05-28T21:42:00.961827995Z [WORM][2023-05-28 21:42:00,961][INFO] fetching info...
2023-05-28T21:42:00.962134946Z [WORM][2023-05-28 21:42:00,962][INFO] fetching info...
2023-05-28T21:42:00.962413509Z [WORM][2023-05-28 21:42:00,962][INFO] fetching info...
2023-05-28T21:42:00.962626699Z [WORM][2023-05-28 21:42:00,962][INFO] fetching info...
2023-05-28T21:42:00.962831162Z [WORM][2023-05-28 21:42:00,962][INFO] fetching info...
2023-05-28T21:42:00.963132769Z [WORM][2023-05-28 21:42:00,962][INFO] fetching info...
2023-05-28T21:42:00.963295323Z [WORM][2023-05-28 21:42:00,963][INFO] scanning...
2023-05-28T21:42:02.764644195Z [WORM][2023-05-28 21:42:02,764][INFO] fetching info...
2023-05-28T21:42:02.764868351Z [WORM][2023-05-28 21:42:02,764][INFO] fetching info...
2023-05-28T21:42:02.765079231Z [WORM][2023-05-28 21:42:02,764][INFO] fetching info...
2023-05-28T21:42:02.765318660Z [WORM][2023-05-28 21:42:02,765][INFO] fetching info...
2023-05-28T21:42:02.765510761Z [WORM][2023-05-28 21:42:02,765][INFO] fetching info...
2023-05-28T21:42:02.765698774Z [WORM][2023-05-28 21:42:02,765][INFO] fetching info...
2023-05-28T21:42:02.765860457Z [WORM][2023-05-28 21:42:02,765][INFO] fetching info...
2023-05-28T21:42:02.766090324Z [WORM][2023-05-28 21:42:02,765][INFO] fetching info...
2023-05-28T21:42:02.766279614Z [WORM][2023-05-28 21:42:02,766][INFO] fetching info...
2023-05-28T21:42:02.766414888Z [WORM][2023-05-28 21:42:02,766][INFO] fetching info...
2023-05-28T21:42:02.766584787Z [WORM][2023-05-28 21:42:02,766][INFO] fetching info...
2023-05-28T21:42:02.766728086Z [WORM][2023-05-28 21:42:02,766][INFO] fetching info...
2023-05-28T21:42:02.766919054Z [WORM][2023-05-28 21:42:02,766][INFO] fetching info...
2023-05-28T21:42:02.767305760Z [WORM][2023-05-28 21:42:02,767][INFO] fetching info...
2023-05-28T21:42:02.767423371Z [WORM][2023-05-28 21:42:02,767][INFO] scanning...
2023-05-28T21:42:04.579688007Z [WORM][2023-05-28 21:42:04,579][INFO] fetching info...
2023-05-28T21:42:04.579931985Z [WORM][2023-05-28 21:42:04,579][INFO] scanning...
2023-05-28T21:42:05.190873408Z [WORM][2023-05-28 21:42:05,190][INFO] Idling...
2023-05-28T21:42:06.366629140Z [WORM][2023-05-28 21:42:06,366][INFO] fetching info...
2023-05-28T21:42:06.366779142Z [WORM][2023-05-28 21:42:06,366][INFO] fetching info...
2023-05-28T21:42:06.367067739Z [WORM][2023-05-28 21:42:06,366][INFO] fetching info...
2023-05-28T21:42:06.367102334Z [WORM][2023-05-28 21:42:06,366][INFO] fetching info...
2023-05-28T21:42:06.367295871Z [WORM][2023-05-28 21:42:06,367][INFO] fetching info...
2023-05-28T21:42:06.367429974Z [WORM][2023-05-28 21:42:06,367][INFO] fetching info...
2023-05-28T21:42:06.367600132Z [WORM][2023-05-28 21:42:06,367][INFO] fetching info...
2023-05-28T21:42:06.367744463Z [WORM][2023-05-28 21:42:06,367][INFO] fetching info...
2023-05-28T21:42:06.367935993Z [WORM][2023-05-28 21:42:06,367][INFO] fetching info...
2023-05-28T21:42:06.368106663Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.368269880Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.368469103Z Agent starting...
2023-05-28T21:42:06.368499080Z Running mode selected...
2023-05-28T21:42:06.368503037Z got SIGUSR1
2023-05-28T21:42:06.368505371Z got SIGUSR1
2023-05-28T21:42:06.368507065Z got SIGUSR2
2023-05-28T21:42:06.368508968Z got SIGUSR2
2023-05-28T21:42:06.368510952Z got SIGUSR2
2023-05-28T21:42:06.368512475Z got SIGUSR2
2023-05-28T21:42:06.368514188Z got SIGUSR2
2023-05-28T21:42:06.368516011Z got SIGUSR2
2023-05-28T21:42:06.368517935Z got SIGUSR2
2023-05-28T21:42:06.368519488Z got SIGUSR2
2023-05-28T21:42:06.368521211Z got SIGUSR2
2023-05-28T21:42:06.368522744Z got SIGUSR2
2023-05-28T21:42:06.368524467Z got SIGUSR2
2023-05-28T21:42:06.368526020Z got SIGUSR2
2023-05-28T21:42:06.368527563Z got SIGUSR2
2023-05-28T21:42:06.368529356Z got SIGUSR2
2023-05-28T21:42:06.368530859Z got SIGUSR2
2023-05-28T21:42:06.368533675Z got SIGUSR2
2023-05-28T21:42:06.368536239Z got SIGUSR2
2023-05-28T21:42:06.368539516Z got SIGUSR2
2023-05-28T21:42:06.368543233Z got SIGUSR2
2023-05-28T21:42:06.368546358Z got SIGUSR2
2023-05-28T21:42:06.368549965Z got SIGUSR2
2023-05-28T21:42:06.368552911Z got SIGUSR2
2023-05-28T21:42:06.368556267Z got SIGUSR2
2023-05-28T21:42:06.368559954Z got SIGUSR2
2023-05-28T21:42:06.368562729Z got SIGUSR2
2023-05-28T21:42:06.368566436Z got SIGUSR2
2023-05-28T21:42:06.368569862Z got SIGUSR2
2023-05-28T21:42:06.368573048Z got SIGUSR2
2023-05-28T21:42:06.368576184Z got SIGUSR2
2023-05-28T21:42:06.368603546Z got SIGUSR2
2023-05-28T21:42:06.368608755Z got SIGUSR2
2023-05-28T21:42:06.368611992Z got SIGUSR2
2023-05-28T21:42:06.368614867Z got SIGUSR2
2023-05-28T21:42:06.368617903Z got SIGUSR2
2023-05-28T21:42:06.368621389Z got SIGUSR2
2023-05-28T21:42:06.368624535Z got SIGUSR2
2023-05-28T21:42:06.368627551Z got SIGUSR2
2023-05-28T21:42:06.368630677Z got SIGUSR2
2023-05-28T21:42:06.368634374Z got SIGUSR2
2023-05-28T21:42:06.368637409Z got SIGUSR2
2023-05-28T21:42:06.368639854Z got SIGUSR2
2023-05-28T21:42:06.368641507Z got SIGUSR2
2023-05-28T21:42:06.368643100Z got SIGUSR2
2023-05-28T21:42:06.368644593Z got SIGUSR2
2023-05-28T21:42:06.368646116Z got SIGUSR2
2023-05-28T21:42:06.368647799Z got SIGUSR2
2023-05-28T21:42:06.368649412Z {'timestr': 'Sun May 28 21:39:38 2023', 'elapsed': '1.73', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:42:06.368651686Z {'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '10.0.0.1', 'mac': '02:42:EC:18:4E:65'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:42:06.368655183Z got SIGUSR2
2023-05-28T21:42:06.368658479Z got SIGUSR2
2023-05-28T21:42:06.368662737Z got SIGUSR2
2023-05-28T21:42:06.368666103Z got SIGUSR2
2023-05-28T21:42:06.368668818Z got SIGUSR2
2023-05-28T21:42:06.368672355Z got SIGUSR2
2023-05-28T21:42:06.368676633Z got SIGUSR2
2023-05-28T21:42:06.368679749Z got SIGUSR2
2023-05-28T21:42:06.368681883Z got SIGUSR2
2023-05-28T21:42:06.368683446Z got SIGUSR2
2023-05-28T21:42:06.368685199Z got SIGUSR2
2023-05-28T21:42:06.368686992Z got SIGUSR2
2023-05-28T21:42:06.368688565Z got SIGUSR2
2023-05-28T21:42:06.368690288Z got SIGUSR2
2023-05-28T21:42:06.368691811Z got SIGUSR2
2023-05-28T21:42:06.368693515Z got SIGUSR2
2023-05-28T21:42:06.368695067Z got SIGUSR2
2023-05-28T21:42:06.368696781Z got SIGUSR2
2023-05-28T21:42:06.368698384Z got SIGUSR2
2023-05-28T21:42:06.368701399Z got SIGUSR2
2023-05-28T21:42:06.368704836Z got SIGUSR2
2023-05-28T21:42:06.368708633Z got SIGUSR2
2023-05-28T21:42:06.368711268Z got SIGUSR2
2023-05-28T21:42:06.368714324Z got SIGUSR2
2023-05-28T21:42:06.368717109Z got SIGUSR2
2023-05-28T21:42:06.368720415Z got SIGUSR2
2023-05-28T21:42:06.368746815Z {'timestr': 'Sun May 28 21:39:54 2023', 'elapsed': '1.89', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:42:06.368750832Z {'hostnames': [{'name': '399ad528aa73', 'type': 'PTR'}], 'addresses': {'ipv4': '10.0.0.11'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'localhost-response'}, 'tcp': {22: {'state': 'open', 'reason': 'syn-ack', 'name': 'ssh', 'product': 'OpenSSH', 'version': '9.1', 'extrainfo': 'protocol 2.0', 'conf': '10', 'cpe': 'cpe:/a:openbsd:openssh:9.1'}}}
2023-05-28T21:42:06.368754609Z got SIGUSR2
2023-05-28T21:42:06.368757875Z got SIGUSR2
2023-05-28T21:42:06.368760701Z got SIGUSR2
2023-05-28T21:42:06.368763927Z got SIGUSR2
2023-05-28T21:42:06.368767123Z {'timestr': 'Sun May 28 21:39:56 2023', 'elapsed': '1.95', 'uphosts': '2', 'downhosts': '4', 'totalhosts': '6'}
2023-05-28T21:42:06.368771821Z {'hostnames': [{'name': '399ad528aa73', 'type': 'PTR'}], 'addresses': {'ipv4': '10.0.0.11'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'localhost-response'}, 'tcp': {22: {'state': 'open', 'reason': 'syn-ack', 'name': 'ssh', 'product': 'OpenSSH', 'version': '9.1', 'extrainfo': 'protocol 2.0', 'conf': '10', 'cpe': 'cpe:/a:openbsd:openssh:9.1'}}}
2023-05-28T21:42:06.368775689Z {'hostnames': [{'name': 'mgr-honeypot-1.mgr_netw', 'type': 'PTR'}], 'addresses': {'ipv4': '10.0.0.15', 'mac': '02:42:0A:00:00:0F'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:42:06.368779205Z got SIGUSR2
2023-05-28T21:42:06.368782321Z got SIGUSR2
2023-05-28T21:42:06.368785447Z got SIGUSR2
2023-05-28T21:42:06.368788533Z got SIGUSR2
2023-05-28T21:42:06.368791739Z {'timestr': 'Sun May 28 21:39:57 2023', 'elapsed': '1.71', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:42:06.368794765Z got SIGUSR2
2023-05-28T21:42:06.368798131Z got SIGUSR2
2023-05-28T21:42:06.368801397Z got SIGUSR2
2023-05-28T21:42:06.368831243Z got SIGUSR2
2023-05-28T21:42:06.368835521Z got SIGUSR2
2023-05-28T21:42:06.368838967Z got SIGUSR2
2023-05-28T21:42:06.368842214Z got SIGUSR2
2023-05-28T21:42:06.368845119Z got SIGUSR2
2023-05-28T21:42:06.368848566Z got SIGUSR2
2023-05-28T21:42:06.368852122Z got SIGUSR2
2023-05-28T21:42:06.368855358Z got SIGUSR2
2023-05-28T21:42:06.368858474Z got SIGUSR2
2023-05-28T21:42:06.368861450Z got SIGUSR2
2023-05-28T21:42:06.368864545Z got SIGUSR2
2023-05-28T21:42:06.368867942Z got SIGUSR2
2023-05-28T21:42:06.368871368Z got SIGUSR2
2023-05-28T21:42:06.368875065Z got SIGUSR2
2023-05-28T21:42:06.368878151Z got SIGUSR2
2023-05-28T21:42:06.368881357Z got SIGUSR2
2023-05-28T21:42:06.368884864Z got SIGUSR2
2023-05-28T21:42:06.368908107Z got SIGUSR2
2023-05-28T21:42:06.368932914Z got SIGUSR2
2023-05-28T21:42:06.368937342Z got SIGUSR2
2023-05-28T21:42:06.368941029Z got SIGUSR2
2023-05-28T21:42:06.368944445Z got SIGUSR2
2023-05-28T21:42:06.368947591Z got SIGUSR2
2023-05-28T21:42:06.368950847Z got SIGUSR2
2023-05-28T21:42:06.368954013Z got SIGUSR2
2023-05-28T21:42:06.368656335Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.368969543Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.368975664Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.368978890Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.368957139Z got SIGUSR2
2023-05-28T21:42:06.368986324Z got SIGUSR2
2023-05-28T21:42:06.368989129Z got SIGUSR2
2023-05-28T21:42:06.368992105Z got SIGUSR2
2023-05-28T21:42:06.368996363Z got SIGUSR2
2023-05-28T21:42:06.368999789Z got SIGUSR2
2023-05-28T21:42:06.369002905Z got SIGUSR2
2023-05-28T21:42:06.369005660Z got SIGUSR2
2023-05-28T21:42:06.369008446Z got SIGUSR2
2023-05-28T21:42:06.369011471Z got SIGUSR2
2023-05-28T21:42:06.369014898Z got SIGUSR2
2023-05-28T21:42:06.369017362Z got SIGUSR2
2023-05-28T21:42:06.369019907Z got SIGUSR2
2023-05-28T21:42:06.369022552Z got SIGUSR2
2023-05-28T21:42:06.369024977Z got SIGUSR2
2023-05-28T21:42:06.369027511Z got SIGUSR2
2023-05-28T21:42:06.369030297Z got SIGUSR2
2023-05-28T21:42:06.369032621Z got SIGUSR2
2023-05-28T21:42:06.369034935Z got SIGUSR2
2023-05-28T21:42:06.369037230Z got SIGUSR2
2023-05-28T21:42:06.369039534Z got SIGUSR2
2023-05-28T21:42:06.369042519Z got SIGUSR2
2023-05-28T21:42:06.369045766Z got SIGUSR2
2023-05-28T21:42:06.369048982Z got SIGUSR2
2023-05-28T21:42:06.369051907Z got SIGUSR2
2023-05-28T21:42:06.369054963Z got SIGUSR2
2023-05-28T21:42:06.369057768Z got SIGUSR2
2023-05-28T21:42:06.369060804Z got SIGUSR2
2023-05-28T21:42:06.369063819Z got SIGUSR2
2023-05-28T21:42:06.369067286Z got SIGUSR2
2023-05-28T21:42:06.369070702Z === res=[] ===
2023-05-28T21:42:06.369074279Z === sending to /worm ===
2023-05-28T21:42:06.369077585Z === load sent ===
2023-05-28T21:42:06.369080972Z preceding
2023-05-28T21:42:06.369084007Z preceding
2023-05-28T21:42:06.369094307Z preceding
2023-05-28T21:42:06.369098034Z preceding
2023-05-28T21:42:06.369100578Z preceding
2023-05-28T21:42:06.369103644Z preceding
2023-05-28T21:42:06.369106830Z preceding
2023-05-28T21:42:06.369110006Z preceding
2023-05-28T21:42:06.369113392Z preceding
2023-05-28T21:42:06.369116629Z preceding
2023-05-28T21:42:06.369120125Z preceding
2023-05-28T21:42:06.369123331Z preceding
2023-05-28T21:42:06.369126537Z [WORM][2023-05-28 21:42:06,368][INFO] fetching info...
2023-05-28T21:42:06.369126717Z preceding
2023-05-28T21:42:06.369141625Z preceding
2023-05-28T21:42:06.369145332Z preceding
2023-05-28T21:42:06.369148528Z preceding
2023-05-28T21:42:06.369151474Z preceding
2023-05-28T21:42:06.369154710Z preceding
2023-05-28T21:42:06.369157936Z preceding
2023-05-28T21:42:06.369161362Z preceding
2023-05-28T21:42:06.369164198Z preceding
2023-05-28T21:42:06.369166963Z preceding
2023-05-28T21:42:06.369170109Z preceding
2023-05-28T21:42:06.369172834Z preceding
2023-05-28T21:42:06.369175449Z preceding
2023-05-28T21:42:06.369178635Z preceding
2023-05-28T21:42:06.369181871Z preceding
2023-05-28T21:42:06.369184556Z preceding
2023-05-28T21:42:06.369187732Z preceding
2023-05-28T21:42:06.369190797Z preceding
2023-05-28T21:42:06.369193963Z preceding
2023-05-28T21:42:06.369196859Z preceding
2023-05-28T21:42:06.369199885Z preceding
2023-05-28T21:42:06.369202960Z preceding
2023-05-28T21:42:06.369205816Z preceding
2023-05-28T21:42:06.369208992Z got SIGUSR2
2023-05-28T21:42:06.369211787Z got SIGUSR2
2023-05-28T21:42:06.369214782Z got SIGUSR2
2023-05-28T21:42:06.369217938Z got SIGUSR2
2023-05-28T21:42:06.369221014Z {'timestr': 'Sun May 28 21:40:41 2023', 'elapsed': '1.77', 'uphosts': '1', 'downhosts': '5', 'totalhosts': '6'}
2023-05-28T21:42:06.369224731Z {'hostnames': [{'name': '', 'type': ''}], 'addresses': {'ipv4': '10.0.0.25', 'mac': '02:42:0A:00:00:0F'}, 'vendor': {}, 'status': {'state': 'up', 'reason': 'arp-response'}, 'tcp': {22: {'state': 'closed', 'reason': 'reset', 'name': 'ssh', 'product': '', 'version': '', 'extrainfo': '', 'conf': '3', 'cpe': ''}}}
2023-05-28T21:42:06.369228228Z preceding
2023-05-28T21:42:06.369231354Z preceding
2023-05-28T21:42:06.369234289Z preceding
2023-05-28T21:42:06.369237104Z preceding
2023-05-28T21:42:06.369240210Z preceding
2023-05-28T21:42:06.369243326Z preceding
2023-05-28T21:42:06.369256942Z preceding
2023-05-28T21:42:06.369261460Z preceding
2023-05-28T21:42:06.369264536Z preceding
2023-05-28T21:42:06.369267381Z preceding
2023-05-28T21:42:06.369270627Z preceding
2023-05-28T21:42:06.369273813Z preceding
2023-05-28T21:42:06.369276869Z preceding
2023-05-28T21:42:06.369279815Z preceding
2023-05-28T21:42:06.369283001Z preceding
2023-05-28T21:42:06.369286126Z preceding
2023-05-28T21:42:06.369289242Z got SIGUSR2
2023-05-28T21:42:06.369292438Z got SIGUSR2
2023-05-28T21:42:06.369295654Z {'timestr': 'Sun May 28 21:40:43 2023', 'elapsed': '1.68', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:42:06.369299081Z preceding
2023-05-28T21:42:06.369302217Z preceding
2023-05-28T21:42:06.369305453Z preceding
2023-05-28T21:42:06.369308599Z preceding
2023-05-28T21:42:06.369311314Z preceding
2023-05-28T21:42:06.369314069Z preceding
2023-05-28T21:42:06.369317335Z preceding
2023-05-28T21:42:06.369320541Z preceding
2023-05-28T21:42:06.369323947Z preceding
2023-05-28T21:42:06.369341631Z preceding
2023-05-28T21:42:06.369345858Z preceding
2023-05-28T21:42:06.369349255Z got SIGUSR2
2023-05-28T21:42:06.369352461Z got SIGUSR2
2023-05-28T21:42:06.369355637Z got SIGUSR2
2023-05-28T21:42:06.369358783Z got SIGUSR2
2023-05-28T21:42:06.369362029Z {'timestr': 'Sun May 28 21:40:45 2023', 'elapsed': '1.75', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:42:06.369371587Z preceding
2023-05-28T21:42:06.369375354Z preceding
2023-05-28T21:42:06.369378580Z preceding
2023-05-28T21:42:06.369381816Z preceding
2023-05-28T21:42:06.369384902Z got SIGUSR2
2023-05-28T21:42:06.369387887Z got SIGUSR2
2023-05-28T21:42:06.369391073Z got SIGUSR2
2023-05-28T21:42:06.369394149Z got SIGUSR2
2023-05-28T21:42:06.369397085Z got SIGUSR2
2023-05-28T21:42:06.369400371Z got SIGUSR2
2023-05-28T21:42:06.369403437Z got SIGUSR2
2023-05-28T21:42:06.369406512Z got SIGUSR2
2023-05-28T21:42:06.369409548Z got SIGUSR2
2023-05-28T21:42:06.369412664Z got SIGUSR2
2023-05-28T21:42:06.369415790Z got SIGUSR2
2023-05-28T21:42:06.369419026Z got SIGUSR2
2023-05-28T21:42:06.369422242Z got SIGUSR2
2023-05-28T21:42:06.369424947Z got SIGUSR2
2023-05-28T21:42:06.369428073Z got SIGUSR2
2023-05-28T21:42:06.369438352Z got SIGUSR2
2023-05-28T21:42:06.369442330Z got SIGUSR2
2023-05-28T21:42:06.369445515Z got SIGUSR2
2023-05-28T21:42:06.369448782Z got SIGUSR2
2023-05-28T21:42:06.369451567Z got SIGUSR2
2023-05-28T21:42:06.369454763Z got SIGUSR2
2023-05-28T21:42:06.369457648Z got SIGUSR2
2023-05-28T21:42:06.369460874Z got SIGUSR2
2023-05-28T21:42:06.369463639Z got SIGUSR2
2023-05-28T21:42:06.369466395Z got SIGUSR2
2023-05-28T21:42:06.369469551Z got SIGUSR2
2023-05-28T21:42:06.369472807Z got SIGUSR2
2023-05-28T21:42:06.369476193Z got SIGUSR2
2023-05-28T21:42:06.369479349Z got SIGUSR2
2023-05-28T21:42:06.369482535Z got SIGUSR2
2023-05-28T21:42:06.369485741Z got SIGUSR2
2023-05-28T21:42:06.369488887Z got SIGUSR2
2023-05-28T21:42:06.369492073Z got SIGUSR2
2023-05-28T21:42:06.369495139Z got SIGUSR2
2023-05-28T21:42:06.369498004Z got SIGUSR2
2023-05-28T21:42:06.369501270Z preceding
2023-05-28T21:42:06.369504506Z got SIGUSR2
2023-05-28T21:42:06.369507802Z got SIGUSR2
2023-05-28T21:42:06.369510938Z got SIGUSR2
2023-05-28T21:42:06.369514044Z got SIGUSR2
2023-05-28T21:42:06.369517290Z got SIGUSR2
2023-05-28T21:42:06.369520486Z got SIGUSR2
2023-05-28T21:42:06.369523592Z got SIGUSR2
2023-05-28T21:42:06.369526668Z got SIGUSR2
2023-05-28T21:42:06.369529563Z got SIGUSR2
2023-05-28T21:42:06.369532749Z got SIGUSR2
2023-05-28T21:42:06.369535805Z got SIGUSR2
2023-05-28T21:42:06.369538801Z got SIGUSR2
2023-05-28T21:42:06.369541966Z got SIGUSR2
2023-05-28T21:42:06.369545132Z got SIGUSR2
2023-05-28T21:42:06.369548278Z got SIGUSR2
2023-05-28T21:42:06.369551615Z got SIGUSR2
2023-05-28T21:42:06.369554720Z got SIGUSR2
2023-05-28T21:42:06.369557536Z got SIGUSR2
2023-05-28T21:42:06.369560852Z got SIGUSR2
2023-05-28T21:42:06.369563717Z got SIGUSR2
2023-05-28T21:42:06.369566513Z got SIGUSR2
2023-05-28T21:42:06.369569719Z got SIGUSR2
2023-05-28T21:42:06.369572885Z got SIGUSR2
2023-05-28T21:42:06.369576000Z got SIGUSR2
2023-05-28T21:42:06.369579246Z got SIGUSR2
2023-05-28T21:42:06.369581931Z got SIGUSR2
2023-05-28T21:42:06.369585228Z got SIGUSR2
2023-05-28T21:42:06.369588323Z got SIGUSR2
2023-05-28T21:42:06.369591109Z got SIGUSR2
2023-05-28T21:42:06.369627828Z got SIGUSR2
2023-05-28T21:42:06.369633699Z got SIGUSR2
2023-05-28T21:42:06.369637596Z got SIGUSR2
2023-05-28T21:42:06.369640622Z got SIGUSR2
2023-05-28T21:42:06.369644018Z got SIGUSR2
2023-05-28T21:42:06.369647204Z got SIGUSR2
2023-05-28T21:42:06.369650410Z preceding
2023-05-28T21:42:06.369653526Z got SIGUSR2
2023-05-28T21:42:06.369656612Z got SIGUSR2
2023-05-28T21:42:06.369659447Z got SIGUSR2
2023-05-28T21:42:06.369662713Z got SIGUSR2
2023-05-28T21:42:06.369665949Z got SIGUSR2
2023-05-28T21:42:06.369669175Z got SIGUSR2
2023-05-28T21:42:06.369672191Z got SIGUSR2
2023-05-28T21:42:06.369264155Z [WORM][2023-05-28 21:42:06,369][INFO] fetching info...
2023-05-28T21:42:06.369686188Z [WORM][2023-05-28 21:42:06,369][INFO] fetching info...
2023-05-28T21:42:06.369675738Z got SIGUSR2
2023-05-28T21:42:06.369694022Z got SIGUSR2
2023-05-28T21:42:06.369697429Z got SIGUSR2
2023-05-28T21:42:06.369700655Z got SIGUSR2
2023-05-28T21:42:06.369703781Z got SIGUSR2
2023-05-28T21:42:06.369706596Z got SIGUSR2
2023-05-28T21:42:06.369709732Z got SIGUSR2
2023-05-28T21:42:06.369713369Z got SIGUSR2
2023-05-28T21:42:06.369716244Z got SIGUSR2
2023-05-28T21:42:06.369719260Z got SIGUSR2
2023-05-28T21:42:06.369723197Z got SIGUSR2
2023-05-28T21:42:06.369726844Z got SIGUSR2
2023-05-28T21:42:06.369729529Z got SIGUSR2
2023-05-28T21:42:06.369732555Z got SIGUSR2
2023-05-28T21:42:06.369736672Z preceding
2023-05-28T21:42:06.369740880Z preceding
2023-05-28T21:42:06.369744217Z preceding
2023-05-28T21:42:06.369747633Z got SIGUSR2
2023-05-28T21:42:06.369750769Z got SIGUSR2
2023-05-28T21:42:06.369753754Z got SIGUSR2
2023-05-28T21:42:06.369756730Z got SIGUSR2
2023-05-28T21:42:06.369760838Z {'timestr': 'Sun May 28 21:41:57 2023', 'elapsed': '1.76', 'uphosts': '0', 'downhosts': '6', 'totalhosts': '6'}
2023-05-28T21:42:06.369764304Z preceding
2023-05-28T21:42:06.369767260Z preceding
2023-05-28T21:42:06.369770316Z preceding
2023-05-28T21:42:06.369772860Z preceding
